VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747579,Soquel Dr (Rancho Del Mar Center),1850,True,3311122,353610,371628,3536,297782,04/03/2022 00:13:27 -07:00,267,04/03/2022 00:09:00 -07:00,04/03/2022 00:13:31 -07:00,271,04/03/2022 00:09:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747449,Mission & Laurel,1629,False,3310995,103113,371614,1031,297768,04/03/2022 00:13:35 -07:00,695,04/03/2022 00:02:00 -07:00,04/03/2022 00:13:47 -07:00,707,04/03/2022 00:02:00 -07:00,0,0,0,57,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747582,Soquel Dr & Trout Gulch Rd,1853,False,3311122,353610,371628,3536,297782,04/03/2022 00:14:23 -07:00,263,04/03/2022 00:10:00 -07:00,04/03/2022 00:14:31 -07:00,271,04/03/2022 00:10:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747437,Laurel & Blackburn,1590,False,3310995,103113,371614,1031,297768,04/03/2022 00:14:35 -07:00,635,04/03/2022 00:04:00 -07:00,04/03/2022 00:15:07 -07:00,667,04/03/2022 00:04:00 -07:00,0,0,0,57,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747825,Laurel & Chestnut,2572,False,3310995,103113,371614,1031,297768,04/03/2022 00:15:11 -07:00,611,04/03/2022 00:05:00 -07:00,04/03/2022 00:15:43 -07:00,643,04/03/2022 00:05:00 -07:00,0,0,0,57,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747584,Soquel Dr (Creekside Offices),1855,False,3311122,353610,371628,3536,297782,04/03/2022 00:15:22 -07:00,262,04/03/2022 00:11:00 -07:00,04/03/2022 00:15:28 -07:00,268,04/03/2022 00:11:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747586,Soquel Dr (Aptos Gateway),1857,False,3311122,353610,371628,3536,297782,04/03/2022 00:16:17 -07:00,257,04/03/2022 00:12:00 -07:00,04/03/2022 00:16:29 -07:00,269,04/03/2022 00:12:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747902,Santa Cruz Metro Center,2700,False,3310995,103113,371614,1031,297768,04/03/2022 00:17:07 -07:00,667,04/03/2022 00:06:00 -07:00,04/03/2022 00:21:47 -07:00,947,04/03/2022 00:06:00 -07:00,0,0,0,57,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747588,Soquel Dr & Monroe Ave (Auto Center),1859,False,3311122,353610,371628,3536,297782,04/03/2022 00:17:33 -07:00,273,04/03/2022 00:13:00 -07:00,04/03/2022 00:17:37 -07:00,277,04/03/2022 00:13:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747342,Freedom Blvd & Soquel Dr,1426,True,3311122,353610,371628,3536,297782,04/03/2022 00:18:17 -07:00,257,04/03/2022 00:14:00 -07:00,04/03/2022 00:18:25 -07:00,265,04/03/2022 00:14:00 -07:00,0,0,0,30,0
