VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747605,Water & N Branciforte Ave,1899,False,3313686,710511,371916,7105,298020,04/16/2022 00:05:41 -07:00,41,04/16/2022 00:05:00 -07:00,04/16/2022 00:05:49 -07:00,49,04/16/2022 00:05:00 -07:00,0,0,0,40,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747837,Pacific Ave & 2nd,2593,False,3313344,190215,371868,1902,297972,04/16/2022 00:05:49 -07:00,-11,04/16/2022 00:06:00 -07:00,04/16/2022 00:06:01 -07:00,1,04/16/2022 00:06:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747553,Soquel Dr & E Walnut,1824,False,3313601,660511,371907,6605,298011,04/16/2022 00:05:52 -07:00,232,04/16/2022 00:02:00 -07:00,04/16/2022 00:06:00 -07:00,240,04/16/2022 00:02:00 -07:00,0,0,0,28,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747554,Soquel Dr & Capitola Ave,1825,False,3313601,660511,371907,6605,298011,04/16/2022 00:06:04 -07:00,244,04/16/2022 00:02:00 -07:00,04/16/2022 00:06:12 -07:00,252,04/16/2022 00:02:00 -07:00,0,0,0,28,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747603,Water & Market,1895,False,3313686,710511,371916,7105,298020,04/16/2022 00:06:13 -07:00,13,04/16/2022 00:06:00 -07:00,04/16/2022 00:06:21 -07:00,21,04/16/2022 00:06:00 -07:00,0,0,0,40,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747446,Mission & Palm (Palm Center),1623,True,3313276,155411,371863,1554,297967,04/16/2022 00:06:20 -07:00,-85780,04/16/2022 23:56:00 -07:00,04/16/2022 00:06:28 -07:00,-85772,04/16/2022 23:56:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747557,Soquel Dr & Orchard,1828,False,3313601,660511,371907,6605,298011,04/16/2022 00:06:28 -07:00,208,04/16/2022 00:03:00 -07:00,04/16/2022 00:06:36 -07:00,216,04/16/2022 00:03:00 -07:00,0,0,0,28,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747602,Water & Ocean,1894,False,3313686,710511,371916,7105,298020,04/16/2022 00:06:37 -07:00,-23,04/16/2022 00:07:00 -07:00,04/16/2022 00:07:25 -07:00,25,04/16/2022 00:07:00 -07:00,0,0,0,40,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747559,Soquel Dr & Silver Birch Ln,1830,False,3313601,660511,371907,6605,298011,04/16/2022 00:06:44 -07:00,224,04/16/2022 00:03:00 -07:00,04/16/2022 00:06:48 -07:00,228,04/16/2022 00:03:00 -07:00,0,0,0,28,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747448,Mission & Trescony,1625,False,3313276,155411,371863,1554,297967,04/16/2022 00:06:56 -07:00,-85804,04/16/2022 23:57:00 -07:00,04/16/2022 00:07:04 -07:00,-85796,04/16/2022 23:57:00 -07:00,0,0,0,39,0
