VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747779,Heller Dr (UCSC - Rachel Carson College & Porter),2448,FALSE,3313336,190207,371868,1902,297972,05/12/2022 14:57:38 -07:00,05/12/2022 14:58:26 -07:00,86,05/12/2022 14:57:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747813,Heller Dr (UCSC - Family Student Housing),2516,FALSE,3313336,190207,371868,1902,297972,05/12/2022 14:58:38 -07:00,05/12/2022 14:58:58 -07:00,118,05/12/2022 14:57:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747388,Heller Dr (UCSC - Oakes College),1505,FALSE,3313336,190207,371868,1902,297972,05/12/2022 14:59:22 -07:00,05/12/2022 15:00:02 -07:00,122,05/12/2022 14:58:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747726,Empire Grade (UCSC - Arboretum),2328,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:01:00 -07:00,05/12/2022 15:01:06 -07:00,66,05/12/2022 15:00:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747938,High (Tosca Terrace),2739,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:01:39 -07:00,05/12/2022 15:01:47 -07:00,-13,05/12/2022 15:02:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747870,Western Dr & Meder,2659,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:02:35 -07:00,05/12/2022 15:03:19 -07:00,-41,05/12/2022 15:04:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747871,Western Dr & Monarch Way,2660,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:03:51 -07:00,05/12/2022 15:03:59 -07:00,-61,05/12/2022 15:05:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747872,Western Dr & Western Ct,2661,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:04:03 -07:00,05/12/2022 15:04:27 -07:00,-33,05/12/2022 15:05:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747873,Western Dr & Cypress Park,2662,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:04:47 -07:00,05/12/2022 15:04:55 -07:00,-65,05/12/2022 15:06:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747874,Western Dr & Flower,2663,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:05:07 -07:00,05/12/2022 15:05:51 -07:00,-69,05/12/2022 15:07:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:07:22 -07:00,05/12/2022 15:07:58 -07:00,-122,05/12/2022 15:10:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:08:30 -07:00,05/12/2022 15:10:30 -07:00,-30,05/12/2022 15:11:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747446,Mission & Palm (Palm Center),1623,TRUE,3313336,190207,371868,1902,297972,05/12/2022 15:10:58 -07:00,05/12/2022 15:11:30 -07:00,-30,05/12/2022 15:12:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747448,Mission & Trescony,1625,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:12:46 -07:00,05/12/2022 15:12:58 -07:00,-62,05/12/2022 15:14:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747449,Mission & Laurel,1629,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:13:10 -07:00,05/12/2022 15:13:58 -07:00,-122,05/12/2022 15:16:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747437,Laurel & Blackburn,1590,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:15:06 -07:00,05/12/2022 15:15:18 -07:00,-282,05/12/2022 15:20:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747825,Laurel & Chestnut,2572,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:15:26 -07:00,05/12/2022 15:15:58 -07:00,-302,05/12/2022 15:21:00 -07:00,0,0,0,39,0
5255,1905,15938,Operator,591,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747902,Santa Cruz Metro Center,2700,FALSE,3313336,190207,371868,1902,297972,05/12/2022 15:18:11 -07:00,05/12/2022 15:18:11 -07:00,-409,05/12/2022 15:25:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747438,Laurel & Center,1591,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:30:51 -07:00,05/12/2022 15:31:27 -07:00,267,05/12/2022 15:27:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747930,Laurel & Blackburn,2731,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:32:39 -07:00,05/12/2022 15:32:47 -07:00,287,05/12/2022 15:28:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747450,Mission & Laurel,1630,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:34:59 -07:00,05/12/2022 15:35:11 -07:00,311,05/12/2022 15:30:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747447,Mission & Olive,1624,TRUE,3313286,180109,371864,1801,297968,05/12/2022 15:36:39 -07:00,05/12/2022 15:37:11 -07:00,311,05/12/2022 15:32:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747444,Mission & Miramar Dr (Almar Shopping Ctr),1620,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:38:07 -07:00,05/12/2022 15:38:39 -07:00,399,05/12/2022 15:32:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747733,Mission & King,2342,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:38:55 -07:00,05/12/2022 15:39:19 -07:00,379,05/12/2022 15:33:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747734,Western Dr & Beachview Ave,2344,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:40:38 -07:00,05/12/2022 15:41:14 -07:00,494,05/12/2022 15:33:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747609,Western Dr & Flower,1907,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:41:42 -07:00,05/12/2022 15:42:18 -07:00,558,05/12/2022 15:33:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747754,Western Dr & Western Ct,2393,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:42:54 -07:00,05/12/2022 15:43:02 -07:00,542,05/12/2022 15:34:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747610,Western Dr & Monarch Way,1909,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:43:06 -07:00,05/12/2022 15:43:18 -07:00,558,05/12/2022 15:34:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747611,Western Dr & Meder,1910,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:43:42 -07:00,05/12/2022 15:43:54 -07:00,594,05/12/2022 15:34:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747390,High & Western Dr,1510,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:44:50 -07:00,05/12/2022 15:45:26 -07:00,626,05/12/2022 15:35:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747299,Bay & High (UCSC - Main Entrance),1341,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:46:18 -07:00,05/12/2022 15:46:38 -07:00,698,05/12/2022 15:35:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747300,Coolidge Dr & Hagar Ct  (UCSC - Lower Campus),1342,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:47:10 -07:00,05/12/2022 15:47:54 -07:00,714,05/12/2022 15:36:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747879,Hagar Dr & Village Rd (UCSC - The Farm),2669,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:48:38 -07:00,05/12/2022 15:48:46 -07:00,766,05/12/2022 15:36:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747387,Hagar Dr (UCSC - East Remote Parking),1501,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:49:22 -07:00,05/12/2022 15:49:46 -07:00,826,05/12/2022 15:36:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747634,Hagar Dr (UCSC - East Field House),2101,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:50:10 -07:00,05/12/2022 15:50:38 -07:00,818,05/12/2022 15:37:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747635,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",2102,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:51:02 -07:00,05/12/2022 15:52:18 -07:00,918,05/12/2022 15:37:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747442,McLaughlin Dr (UCSC - Crown & Merrill College),1617,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:52:30 -07:00,05/12/2022 15:53:06 -07:00,786,05/12/2022 15:40:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747441,McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr),1616,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:53:38 -07:00,05/12/2022 15:54:14 -07:00,434,05/12/2022 15:47:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747903,Santa Cruz Metro Center - Lane 1,2701,TRUE,3313427,190501,371884,1905,297988,05/12/2022 15:53:56 -07:00,05/12/2022 15:55:36 -07:00,36,05/12/2022 15:55:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747440,McLaughlin Dr (UCSC - Science Hill),1615,TRUE,3313286,180109,371864,1801,297968,05/12/2022 15:54:50 -07:00,05/12/2022 15:55:22 -07:00,82,05/12/2022 15:54:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747389,Heller Dr & McLaughlin Dr (UCSC - Kresge College),1509,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:55:34 -07:00,05/12/2022 15:56:10 -07:00,70,05/12/2022 15:55:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747779,Heller Dr (UCSC - Rachel Carson College & Porter),2448,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:57:18 -07:00,05/12/2022 15:58:06 -07:00,66,05/12/2022 15:57:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747438,Laurel & Center,1591,FALSE,3313427,190501,371884,1905,297988,05/12/2022 15:57:40 -07:00,05/12/2022 15:57:52 -07:00,52,05/12/2022 15:57:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747813,Heller Dr (UCSC - Family Student Housing),2516,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:58:14 -07:00,05/12/2022 15:58:50 -07:00,110,05/12/2022 15:57:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747930,Laurel & Blackburn,2731,FALSE,3313427,190501,371884,1905,297988,05/12/2022 15:58:24 -07:00,05/12/2022 15:58:48 -07:00,48,05/12/2022 15:58:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747388,Heller Dr (UCSC - Oakes College),1505,FALSE,3313286,180109,371864,1801,297968,05/12/2022 15:59:10 -07:00,05/12/2022 15:59:46 -07:00,106,05/12/2022 15:58:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747726,Empire Grade (UCSC - Arboretum),2328,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:00:47 -07:00,05/12/2022 16:00:50 -07:00,50,05/12/2022 16:00:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747450,Mission & Laurel,1630,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:01:04 -07:00,05/12/2022 16:01:48 -07:00,108,05/12/2022 16:00:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747938,High (Tosca Terrace),2739,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:01:21 -07:00,05/12/2022 16:01:25 -07:00,-35,05/12/2022 16:02:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747870,Western Dr & Meder,2659,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:02:17 -07:00,05/12/2022 16:02:37 -07:00,-83,05/12/2022 16:04:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747447,Mission & Olive,1624,TRUE,3313427,190501,371884,1905,297988,05/12/2022 16:02:52 -07:00,05/12/2022 16:03:24 -07:00,84,05/12/2022 16:02:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747871,Western Dr & Monarch Way,2660,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:03:00 -07:00,05/12/2022 16:03:08 -07:00,-112,05/12/2022 16:05:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747872,Western Dr & Western Ct,2661,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:03:11 -07:00,05/12/2022 16:03:18 -07:00,-102,05/12/2022 16:05:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747873,Western Dr & Cypress Park,2662,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:03:50 -07:00,05/12/2022 16:03:58 -07:00,-122,05/12/2022 16:06:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747444,Mission & Miramar Dr (Almar Shopping Ctr),1620,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:03:56 -07:00,05/12/2022 16:06:48 -07:00,288,05/12/2022 16:02:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747874,Western Dr & Flower,2663,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:04:10 -07:00,05/12/2022 16:04:18 -07:00,-162,05/12/2022 16:07:00 -07:00,0,0,0,57,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:06:43 -07:00,05/12/2022 16:06:59 -07:00,-181,05/12/2022 16:10:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747733,Mission & King,2342,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:07:04 -07:00,05/12/2022 16:07:32 -07:00,272,05/12/2022 16:03:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:07:27 -07:00,05/12/2022 16:09:27 -07:00,-93,05/12/2022 16:11:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747734,Western Dr & Beachview Ave,2344,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:08:50 -07:00,05/12/2022 16:09:58 -07:00,418,05/12/2022 16:03:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747446,Mission & Palm (Palm Center),1623,TRUE,3313286,180109,371864,1801,297968,05/12/2022 16:09:55 -07:00,05/12/2022 16:10:23 -07:00,-97,05/12/2022 16:12:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747609,Western Dr & Flower,1907,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:10:22 -07:00,05/12/2022 16:10:54 -07:00,474,05/12/2022 16:03:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747448,Mission & Trescony,1625,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:11:03 -07:00,05/12/2022 16:11:19 -07:00,-161,05/12/2022 16:14:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747754,Western Dr & Western Ct,2393,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:11:34 -07:00,05/12/2022 16:11:42 -07:00,462,05/12/2022 16:04:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747449,Mission & Laurel,1629,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:11:35 -07:00,05/12/2022 16:12:11 -07:00,-229,05/12/2022 16:16:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747610,Western Dr & Monarch Way,1909,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:11:50 -07:00,05/12/2022 16:12:02 -07:00,482,05/12/2022 16:04:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747611,Western Dr & Meder,1910,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:12:26 -07:00,05/12/2022 16:12:38 -07:00,518,05/12/2022 16:04:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747437,Laurel & Blackburn,1590,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:12:59 -07:00,05/12/2022 16:13:27 -07:00,-393,05/12/2022 16:20:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747390,High & Western Dr,1510,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:13:30 -07:00,05/12/2022 16:14:22 -07:00,562,05/12/2022 16:05:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747825,Laurel & Chestnut,2572,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:13:35 -07:00,05/12/2022 16:13:51 -07:00,-429,05/12/2022 16:21:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747299,Bay & High (UCSC - Main Entrance),1341,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:15:10 -07:00,05/12/2022 16:15:30 -07:00,630,05/12/2022 16:05:00 -07:00,0,0,0,39,0
5221,2322,15882,Operator,610,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747902,Santa Cruz Metro Center,2700,FALSE,3313286,180109,371864,1801,297968,05/12/2022 16:15:59 -07:00,05/12/2022 16:15:59 -07:00,-541,05/12/2022 16:25:00 -07:00,0,0,0,57,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747300,Coolidge Dr & Hagar Ct  (UCSC - Lower Campus),1342,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:16:06 -07:00,05/12/2022 16:16:18 -07:00,618,05/12/2022 16:06:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747879,Hagar Dr & Village Rd (UCSC - The Farm),2669,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:17:06 -07:00,05/12/2022 16:17:14 -07:00,674,05/12/2022 16:06:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747387,Hagar Dr (UCSC - East Remote Parking),1501,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:17:54 -07:00,05/12/2022 16:18:06 -07:00,726,05/12/2022 16:06:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747634,Hagar Dr (UCSC - East Field House),2101,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:18:26 -07:00,05/12/2022 16:18:34 -07:00,694,05/12/2022 16:07:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747635,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",2102,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:19:02 -07:00,05/12/2022 16:20:06 -07:00,786,05/12/2022 16:07:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747442,McLaughlin Dr (UCSC - Crown & Merrill College),1617,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:20:18 -07:00,05/12/2022 16:21:18 -07:00,678,05/12/2022 16:10:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747441,McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr),1616,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:21:46 -07:00,05/12/2022 16:22:50 -07:00,410,05/12/2022 16:16:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747440,McLaughlin Dr (UCSC - Science Hill),1615,TRUE,3313427,190501,371884,1905,297988,05/12/2022 16:23:30 -07:00,05/12/2022 16:24:30 -07:00,150,05/12/2022 16:22:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747389,Heller Dr & McLaughlin Dr (UCSC - Kresge College),1509,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:24:42 -07:00,05/12/2022 16:25:06 -07:00,126,05/12/2022 16:23:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747779,Heller Dr (UCSC - Rachel Carson College & Porter),2448,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:26:34 -07:00,05/12/2022 16:27:18 -07:00,138,05/12/2022 16:25:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747813,Heller Dr (UCSC - Family Student Housing),2516,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:27:30 -07:00,05/12/2022 16:27:46 -07:00,166,05/12/2022 16:25:00 -07:00,0,0,0,39,0
5283,2806,15975,Operator,603,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747388,Heller Dr (UCSC - Oakes College),1505,FALSE,3313427,190501,371884,1905,297988,05/12/2022 16:28:06 -07:00,05/12/2022 16:28:46 -07:00,166,05/12/2022 16:26:00 -07:00,0,0,0,39,0
